101070705,黑山,辽宁省,锦州,210726,中国
101070706,北镇,辽宁省,锦州,210782,中国
101070707,凌河,辽宁省,锦州,210703,中国
101070708,太和,辽宁省,锦州,210711,中国
101070801,营口,辽宁省,营口,210800,中国
101070802,大石桥,辽宁省,营口,210882,中国
101070803,盖州,辽宁省,营口,210881,中国
101070804,站前,辽宁省,营口,210802,中国
101070805,西市,辽宁省,营口,210803,中国
101070806,鲅鱼圈,辽宁省,营口,210804,中国
101070807,老边,辽宁省,营口,210811,中国
101070901,阜新,辽宁省,阜新,210900,中国
101070902,彰武,辽宁省,阜新,210922,中国
101070903,海州,辽宁省,阜新,210902,中国
101070904,新邱,辽宁省,阜新,210903,中国
101070905,太平,辽宁省,阜新,210904,中国
101070906,清河门,辽宁省,阜新,210905,中国
101070907,细河,辽宁省,阜新,210911,中国
101071001,辽阳,辽宁省,辽阳,211000,中国
101071002,辽阳县,辽宁省,辽阳,211021,中国
101071003,灯塔,辽宁省,辽阳,211081,中国
101071004,弓长岭,辽宁省,辽阳,211005,中国
101071005,白塔,辽宁省,辽阳,211002,中国
101071006,文圣,辽宁省,辽阳,211003,中国
101071007,宏伟,辽宁省,辽阳,211004,中国
101071008,太子河,辽宁省,辽阳,211011,中国
101071101,铁岭,辽宁省,铁岭,211200,中国
101071102,开原,辽宁省,铁岭,211282,中国
101071103,昌图,辽宁省,铁岭,211224,中国
101071104,西丰,辽宁省,铁岭,211223,中国
101071105,调兵山,辽宁省,铁岭,211281,中国
101071106,银州,辽宁省,铁岭,211202,中国
101071107,清河,辽宁省,铁岭,211204,中国
101071201,朝阳,辽宁省,朝阳,211300,中国
101071202,双塔,辽宁省,朝阳,211302,中国
101071203,凌源,辽宁省,朝阳,211382,中国
101071204,喀左,辽宁省,朝阳,211324,中国
101071205,北票,辽宁省,朝阳,211381,中国
101071206,龙城,辽宁省,朝阳,211303,中国
101071207,建平县,辽宁省,朝阳,211322,中国
101071301,盘锦,辽宁省,盘锦,211100,中国
101071302,大洼,辽宁省,盘锦,211104,中国
101071303,盘山,辽宁省,盘锦,211122,中国
101071304,双台子,辽宁省,盘锦,211102,中国
101071305,兴隆台,辽宁省,盘锦,211103,中国
101071401,葫芦岛,辽宁省,葫芦岛,211400,中国
101071402,建昌,辽宁省,葫芦岛,211422,中国
101071403,绥中,辽宁省,葫芦岛,211421,中国
101071404,兴城,辽宁省,葫芦岛,211481,中国
101071405,连山,辽宁省,葫芦岛,211402,中国
101071406,龙港,辽宁省,葫芦岛,211403,中国
101071407,南票,辽宁省,葫芦岛,211404,中国
101080101,呼和浩特,内蒙古自治区,呼和浩特,150100,中国
101080102,土左旗,内蒙古自治区,呼和浩特,150121,中国
101080103,托县,内蒙古自治区,呼和浩特,150122,中国
101080104,和林,内蒙古自治区,呼和浩特,150123,中国
101080105,清水河,内蒙古自治区,呼和浩特,150124,中国
101080106,赛罕,内蒙古自治区,呼和浩特,150105,中国
101080107,武川,内蒙古自治区,呼和浩特,150125,中国
101080108,新城,内蒙古自治区,呼和浩特,150102,中国
101080109,回民,内蒙古自治区,呼和浩特,150103,中国
101080110,玉泉,内蒙古自治区,呼和浩特,150104,中国
101080201,包头,内蒙古自治区,包头,150200,中国
101080202,白云鄂博,内蒙古自治区,包头,150206,中国
101080203,满都拉,内蒙古自治区,包头,,中国
101080204,土右旗,内蒙古自治区,包头,150221,中国
101080205,固阳,内蒙古自治区,包头,150222,中国
101080206,达茂旗,内蒙古自治区,包头,150223,中国
101080207,希拉穆仁,内蒙古自治区,包头,,中国
101080208,东河,内蒙古自治区,包头,150202,中国
101080209,昆都仑,内蒙古自治区,包头,150203,中国
101080210,青山,内蒙古自治区,包头,150204,中国
101080211,石拐,内蒙古自治区,包头,150205,中国
101080212,九原,内蒙古自治区,包头,150207,中国
101080301,乌海,内蒙古自治区,乌海,150300,中国
101080302,海勃湾,内蒙古自治区,乌海,150302,中国
101080303,海南,内蒙古自治区,乌海,150303,中国
101080304,乌达,内蒙古自治区,乌海,150304,中国
101080401,集宁,内蒙古自治区,乌兰察布,150902,中国
101080402,卓资,内蒙古自治区,乌兰察布,150921,中国
101080403,化德,内蒙古自治区,乌兰察布,150922,中国
101080404,商都,内蒙古自治区,乌兰察布,150923,中国
101080405,乌兰察布,内蒙古自治区,乌兰察布,150900,中国
101080406,兴和,内蒙古自治区,乌兰察布,150924,中国
101080407,凉城,内蒙古自治区,乌兰察布,150925,中国
101080408,察右前旗,内蒙古自治区,乌兰察布,150926,中国
